기준_년분기_코드,상권_구분_코드,상권_구분_코드_명,상권_코드,상권_코드_명,총_유동인구_수,남성_유동인구_수,여성_유동인구_수,연령대_10_유동인구_수,연령대_20_유동인구_수,연령대_30_유동인구_수,연령대_40_유동인구_수,연령대_50_유동인구_수,연령대_60_이상_유동인구_수,시간대_00_06_유동인구_수,시간대_06_11_유동인구_수,시간대_11_14_유동인구_수,시간대_14_17_유동인구_수,시간대_17_21_유동인구_수,시간대_21_24_유동인구_수,월요일_유동인구_수,화요일_유동인구_수,수요일_유동인구_수,목요일_유동인구_수,금요일_유동인구_수,토요일_유동인구_수,일요일_유동인구_수
20242,D,발달상권,3120124,개봉동 현대아파트,969045,453398,515648,172735,90152,145445,163114,147921,249677,244558,186989,109187,116403,178209,133700,135579,133912,135946,134248,135541,145118,148701
20242,D,발달상권,3120125,구로역,691617,351494,340123,73334,96041,142212,130786,114653,134592,119639,152029,107414,110916,129535,72084,99850,102024,99664,101546,103445,95259,89826
20242,D,발달상권,3120126,디지털단지오거리,222475,121779,100697,5183,40652,46700,42716,43979,43243,42955,46045,32878,33500,42241,24854,32987,32989,31958,32011,32092,29155,31284
20242,D,발달상권,3120127,구로구청,712598,344646,367954,75403,136198,148292,122117,109141,121450,184582,148197,87724,82651,115313,94130,103457,103531,103904,103716,103348,96913,97731
20242,D,발달상권,3120128,신도림역,564824,254230,310594,55381,93975,131753,105787,78466,99462,97037,110733,82871,90534,120446,63206,77662,79518,80507,80250,83145,86250,77490
20242,D,발달상권,3120129,구로디지털단지,706620,386491,320129,37085,140584,186452,158717,101723,82061,81370,157779,146761,143333,123659,53719,119514,125649,110691,118935,116933,60479,54420
20242,D,발달상권,3120130,구로디지털단지역,1505663,788784,716879,63908,360420,397120,266554,206364,211298,307339,295702,195944,203026,303597,200055,217405,226554,220721,224209,228150,202274,186351
20242,D,발달상권,3120131,가산디지털단지,1183662,667595,516068,46942,255903,312599,247696,182547,137975,150300,268654,233969,231934,206345,92459,196916,205611,183828,195644,194175,107800,99689
20242,D,발달상권,3120132,독산동,1012130,542150,469980,68870,210338,242707,170780,149649,169784,236533,213506,135765,135373,169620,121333,147847,148763,148211,147809,147324,138939,133238
20242,D,발달상권,3120133,서울시흥동우체국(홈플러스시흥점),144169,69522,74648,14956,20280,26996,23324,25580,33035,26260,25915,19936,21651,31841,18567,20052,20420,20474,20516,21055,22180,19474
20242,D,발달상권,3120134,구로전화국,777211,395682,381529,46149,132392,166207,132331,128172,171960,162335,157009,108921,112673,143084,93187,113935,115124,113097,114001,112793,104419,103845
20242,D,발달상권,3120135,양평역,465736,232123,233614,50548,82606,108760,86851,65580,71392,83902,106423,83726,77192,71956,42536,73899,76228,71590,73241,72830,48856,49093
20242,D,발달상권,3120136,영등포구청역,1852613,902302,950312,151483,336338,420630,324320,280220,339621,350728,375660,281010,280033,351978,213206,264479,271337,263509,267410,278077,261202,246600
20242,D,발달상권,3120137,문래역(문래로데오거리),37226,17550,19676,5432,4776,6567,7568,5696,7188,7015,7678,5718,5783,7013,4020,5505,5543,5435,5492,5643,5144,4464
20242,D,발달상권,3120138,당산2동(영등포우체국),593172,280597,312575,94887,96924,127327,100306,78940,94787,140756,128640,77953,78005,96050,71771,88007,88646,86073,87538,87011,78547,77350
20242,D,발달상권,3120139,대림3동사거리,822062,406684,415377,83863,96580,136426,138725,159449,207018,214151,168837,98650,98494,137303,104626,117954,116572,117195,115030,115059,118071,122179
20242,D,발달상권,3120140,문래동주민센터,136811,67254,69557,9437,21180,31775,26689,21698,26032,24979,29863,22646,23409,22874,13040,20706,21161,20204,21049,21341,17007,15344
20242,D,발달상권,3120141,영등포청과시장교차로,542525,264936,277590,39342,103933,142179,91050,74863,91158,142890,116560,70260,68685,79668,64463,79827,79153,77543,78578,78702,73325,75399
20242,D,발달상권,3120142,대림역,1957103,953424,1003680,107762,242432,335727,358536,390239,522408,317902,381934,270126,290404,442485,254252,275937,276652,272800,272335,279839,284921,294619
20242,D,발달상권,3120143,당산역,1170424,574323,596102,99016,249058,272796,195280,153945,200331,177860,241011,175340,182400,258559,135255,170496,175687,171389,174005,180300,159969,138577
20242,D,발달상권,3120144,영중로,1558750,739866,818884,213724,267043,377280,287240,191203,222257,292106,320174,235728,235591,296918,178232,229851,232186,232140,228871,228975,205683,201044
20242,D,발달상권,3120145,영등포역(영등포),4191553,2109665,2081889,205617,1046290,925984,608725,585692,819245,767077,730882,643864,716098,855500,478132,546715,555086,575088,569556,614522,694551,636035
20242,D,발달상권,3120146,한강성심병원,531103,277465,253638,27881,122835,155579,93459,67884,63467,116779,122019,77114,75665,82748,56778,78270,80114,77349,78292,78969,70059,68052
20242,D,발달상권,3120147,보라매역,933709,449396,484312,137054,166610,171294,154667,137721,166364,212138,186103,120371,118753,172927,123417,133397,133142,132945,130888,131696,135358,136283
20242,D,발달상권,3120148,국회의사당역(국회의사당),443832,237526,206305,19289,74841,123086,107026,67939,51652,39230,106522,101382,95767,74600,26332,68584,74643,67146,71585,72420,39901,49553
20242,D,발달상권,3120149,여의도역(여의도),1656459,889571,766888,113818,288951,448325,402679,235354,167331,147489,369985,359955,361825,311354,105853,267824,288228,256857,277502,277925,155585,132540
20242,D,발달상권,3120150,63빌딩,60141,30666,29475,7986,6761,10931,12618,9974,11871,10041,13589,11274,9964,9855,5417,9010,9465,8998,9401,9486,7177,6605
20242,D,발달상권,3120151,보라매공원,1399825,665620,734204,162872,231065,274011,241211,201433,289231,325860,286007,199399,198284,230314,159959,207823,212701,205518,207995,201173,183731,180883
20242,D,발달상권,3120152,신대방삼거리역,783418,360027,423391,92326,155796,139700,120284,109248,166066,152367,149778,101182,110866,165558,103666,110416,108604,111029,110030,110826,116750,115764
20242,D,발달상권,3120153,노량진역(노량진),1659269,890368,768902,132975,627144,332392,183574,170576,212609,289426,351813,241407,248489,338833,189302,239127,244161,241640,242123,248575,236153,207493
20242,D,발달상권,3120154,장승배기역,534407,241661,292745,94224,80183,83077,86632,71941,118348,93359,107147,76925,82649,110225,64102,77540,77956,76385,77436,76830,75976,72282
20242,D,발달상권,3120155,총신대학교,120864,55030,65834,24867,16097,19640,20608,16058,23591,38899,26966,11793,11115,16097,15993,18117,17492,15947,17020,15463,16924,19903
20242,D,발달상권,3120156,"총신대입구역(이수, 총신대)",3894592,1767810,2126783,549964,657714,673681,624618,555623,832990,684067,727377,541709,592487,858725,490226,548901,554707,554687,547613,571262,578320,539103
20242,D,발달상권,3120157,신림역(신림),4609494,2385461,2224034,235222,1624625,1104192,612370,457054,576030,1096403,892600,536520,562280,885849,635840,633216,625456,651549,629892,649731,713569,706080
20242,D,발달상권,3120158,녹두거리(대학동),727868,407173,320696,58881,243472,136640,91956,79516,117402,165292,144836,92862,97206,132929,94743,103815,103704,104412,104122,104453,104810,102553
20242,D,발달상권,3120159,서울대입구역,3487726,1680928,1806798,299120,1337889,721809,387125,326374,415408,770222,658727,420954,447639,707921,482264,487782,493258,502547,496988,505048,518733,483369
20242,D,발달상권,3120160,사당역(사당),2100123,1023949,1076174,201509,446556,412640,315628,288653,435137,343104,363773,287063,302906,515686,287593,289555,303158,300144,303981,322392,313483,267411
20242,D,발달상권,3120161,방배동가구거리(사당동가구거리),389906,175908,213998,70559,43874,50770,73183,64138,87382,109792,81836,44063,43237,61645,49332,56343,56044,56987,54283,54447,55072,56730
20242,D,발달상권,3120162,방배동카페골목,467708,221151,246558,85594,51924,64794,97965,75781,91652,105775,90311,60836,64568,88423,57794,64550,64451,66997,67712,67551,68423,68024
20242,D,발달상권,3120163,사당역 11번(사당역먹자골목),1511203,665619,845585,279654,188945,222519,237512,217323,365251,477469,307415,152343,151653,224148,198176,212470,211061,215082,212140,212438,223113,224902
20242,D,발달상권,3120164,내방역,1317557,600073,717484,181183,200568,247241,242962,187044,258558,241871,266497,187410,197517,267811,156451,195369,200107,191536,196979,196538,174106,162923
20242,D,발달상권,3120165,서래마을카페거리(서래마을),842050,391321,450729,221845,70781,98338,171562,123432,156091,218154,177340,109613,105542,131839,99559,122377,121386,122094,121709,122788,117598,114097
20242,D,발달상권,3120166,방배역,1090254,505652,584601,181226,166845,185593,185943,154993,215654,202963,217797,167944,171219,210940,119390,161441,167966,159749,165734,161615,142388,131361
20242,D,발달상권,3120167,고속터미널(고속터미널역),688892,302890,386000,133860,97792,101158,126655,104233,125193,72857,124127,119854,137537,169215,65302,92983,95422,97873,96976,103713,108047,93878
20242,D,발달상권,3120168,서울고교교차로,245555,127633,117921,43937,33690,42249,49280,39836,36563,35375,53391,45158,45889,43839,21903,38212,40043,37813,38648,37548,27384,25906
20242,D,발달상권,3120169,서초역,1463327,781303,682022,95777,240351,359113,305430,242771,219882,179208,312841,287637,274442,283458,125740,230643,246550,222754,236089,236005,146699,144583
20242,D,발달상권,3120170,삼호가든사거리,1122978,525155,597824,353078,85559,144031,240271,133686,166353,191065,192520,156045,197689,264307,121351,162748,166208,162688,165395,169692,158595,137651
20242,D,발달상권,3120171,서초3동사거리,1557818,777562,780256,223577,247811,298249,305433,230651,252095,263510,335767,257702,261707,287254,151880,226197,238611,229872,236452,238688,202382,185613
20242,D,발달상권,3120172,교대입구교차로,2094159,1094107,1000052,209695,371393,491510,423703,313496,284363,388370,458577,340070,333756,360424,212962,320711,331154,312669,322918,324766,246976,234964
20242,D,발달상권,3120173,교대역(법원.검찰청),4490922,2259127,2231796,473444,762876,941671,866913,675876,770142,578517,959678,825620,803799,909906,413403,687871,730251,675215,704112,713021,509493,470959
20242,D,발달상권,3120174,논현역 5번,327547,167921,159627,27783,51793,78724,70274,47994,50979,71220,71180,48532,50845,52481,33292,49144,51060,48057,49860,50608,41720,37098
20242,D,발달상권,3120175,남부터미널역,1316210,672079,644131,126816,206622,280985,270691,201001,230098,255967,288440,210428,209965,219701,131709,201558,206700,196291,202053,202540,161048,146020
20242,D,발달상권,3120176,논현역 4번,1893918,948279,945640,149868,343373,490266,398919,246364,265128,548172,409394,213441,207410,274123,241380,275328,275637,272747,273649,275171,263480,257908
20242,D,발달상권,3120177,신논현역 1번,1346038,663455,682582,176699,248476,310442,274013,163720,172690,383810,288532,153078,148521,200013,172085,195062,196447,194714,196868,196101,187293,179553
20242,D,발달상권,3120178,신사역,3299112,1634083,1665027,225815,720653,816170,692503,429274,414694,504910,673985,568250,582717,651806,317444,498205,524851,482029,509564,528822,420531,335107
20242,D,발달상권,3120179,양재역,2541370,1251517,1289852,308903,386787,575971,495997,362156,411554,404143,564377,441896,416320,471428,243203,389373,409654,380330,397919,403570,296680,263843
20242,D,발달상권,3120180,양재화물트럭터미널앞,139507,75638,63870,25968,15872,24286,29940,22992,20448,29540,33959,20631,20190,21048,14138,20229,20819,19809,20743,21158,19156,17594
20242,D,발달상권,3120181,교육개발원입구사거리,494937,251263,243673,45237,75975,118316,101668,70953,82787,77621,109039,85687,85607,89342,47639,74634,77684,72652,75633,75827,58644,59860
20242,D,발달상권,3120182,"양재시민의숲역(양재동꽃시장, aT센터)",700475,363897,336577,82089,103302,152616,141945,105309,115214,113020,156423,119987,116645,126398,68002,105326,109607,103516,107716,108973,87475,77859
20242,D,발달상권,3120183,양재천카페거리,456364,233691,222674,31248,65102,111793,98535,72292,77395,74063,94619,77677,78211,85828,45967,68591,72236,67025,69666,71128,54339,53378
20242,D,발달상권,3120184,포이사거리(삼호물산),1768675,919120,849553,184811,264937,384126,359911,284360,290528,388759,373501,260561,252447,293392,200013,263638,274461,265730,267989,265870,216810,214176
20242,D,발달상권,3120185,논현역,2494482,1227978,1266504,142593,517368,648974,524299,320388,340858,442957,511197,390901,398851,480218,270357,378097,394090,369364,383177,393207,308623,267923
20242,D,발달상권,3120186,가로수길,2345512,1078375,1267138,246676,514800,543647,452434,277617,310340,357095,420696,397548,424362,503325,242485,337654,357657,342077,352949,367658,317435,270084
20242,D,발달상권,3120187,신논현역,3650374,1798539,1851834,274706,944139,944038,709553,401122,376817,553032,701315,592230,621266,785934,396598,530668,558997,530226,550711,579224,499314,401234
20242,D,발달상권,3120188,압구정역,2076365,912926,1163438,320892,319984,390815,423697,291505,329471,239933,394813,397744,409084,452853,181937,302054,323628,301497,313600,330955,273697,230935
20242,D,발달상권,3120189,강남역,7785786,3927418,3858370,719261,2116095,2005768,1476801,830845,637017,932153,1492414,1436984,1475381,1695902,752955,1186980,1265150,1162488,1225062,1286791,945884,713430
20242,D,발달상권,3120190,강남을지병원,1447173,713438,733737,110259,270961,372155,324880,184245,184674,237878,295109,260234,261475,259726,132753,218493,236356,217086,228600,230391,170257,145991
20242,D,발달상권,3120191,학동역,2330907,1141330,1189577,194969,455162,579952,494073,308957,297791,435158,497540,383534,383349,399815,231512,356326,372070,350225,362148,361576,273954,254607
20242,D,발달상권,3120192,뱅뱅사거리,2379356,1201658,1177699,219663,430387,614551,521217,316526,277015,426619,521770,402238,391525,404550,232654,372655,390600,361951,375384,372007,259950,246811
20242,D,발달상권,3120193,도산공원교차로,794966,388510,406456,56997,148289,200690,187538,102915,98539,98164,160299,159319,156792,154453,65938,119710,131203,118761,126772,128825,92969,76727
20242,D,발달상권,3120194,언주역(차병원),1864771,939090,925680,85281,393455,551978,397130,222931,213996,329480,406973,322913,315044,312378,177983,286673,301855,280830,291834,289140,215542,198896
20242,D,발달상권,3120195,성수대교남단,834613,377216,457397,89270,183919,188647,164321,102185,106272,103207,140242,155549,162724,186143,86748,114111,124413,119727,124287,134035,121919,96122
20242,D,발달상권,3120196,서울세관,843240,427856,415385,82857,143817,202414,189729,113013,111410,168496,179862,135293,132180,138783,88626,129263,136996,127690,132895,132677,96800,86921
20242,D,발달상권,3120197,역삼역,4766337,2613793,2152545,169546,1074464,1423214,1057369,574995,466748,585370,1050880,960968,937796,852973,378349,792596,859566,751838,809516,772774,418852,361195
20242,D,발달상권,3120198,구역삼세무서,2288583,1209238,1079345,120145,479808,643428,489801,283470,271930,483538,496373,354783,347980,367992,237917,355397,367075,343977,355398,347599,260052,259084
20242,D,발달상권,3120199,경복아파트교차로,533809,274697,259112,29464,104998,152167,119160,65265,62756,96092,115891,91069,88930,90495,51331,81761,85659,80453,83445,82078,61506,58908
20242,D,발달상권,3120200,학동사거리,1323024,608848,714176,78708,284926,364690,285237,164835,144627,142147,244979,270568,270832,278448,116050,181250,207622,195948,205933,213722,183358,135190
