총_유동인구_수,남성_유동인구_수,여성_유동인구_수,총_직장_인구_수,남성_직장_인구_수,여성_직장_인구_수,초년_유동인구_수,중년_유동인구_수,노년_유동인구_수,초년_직장_인구_수,중년_직장_인구_수,노년_직장_인구_수,상권_구분_코드_명,기준_년분기_코드,평균매출
258733.0,130615.0,128118.0,758.0,448.0,310.0,62051.0,133128.0,63554.0,153.0,429.0,176.0,전통시장,20242,701864646.7142857
267279.0,136397.0,130882.0,758.0,448.0,310.0,62663.0,137061.0,67555.0,153.0,429.0,176.0,전통시장,20243,731459749.5
261984.0,133011.0,128973.0,940.0,558.0,382.0,60239.0,137135.0,64610.0,190.0,528.0,222.0,전통시장,20244,819607644.5
7874114.0,3956993.0,3917121.0,70610.0,43571.0,27039.0,2933457.0,3452633.0,1488026.0,14520.0,40170.0,15920.0,발달상권,20241,12692167758.2
7785786.0,3927418.0,3858370.0,70610.0,43571.0,27039.0,2835356.0,3482569.0,1467862.0,14520.0,40170.0,15920.0,발달상권,20242,12284046811.2
7865215.0,3945791.0,3919424.0,70610.0,43571.0,27039.0,2977478.0,3439075.0,1448661.0,14520.0,40170.0,15920.0,발달상권,20243,12395112360.2
7671468.0,3824304.0,3847166.0,87191.0,53684.0,33507.0,2711893.0,3483293.0,1476282.0,17897.0,49591.0,19703.0,발달상권,20244,13239668700.8
1551036.0,759350.0,791686.0,14341.0,8532.0,5809.0,413063.0,743568.0,394407.0,3198.0,7690.0,3453.0,발달상권,20241,1468259664.7
1447173.0,713438.0,733737.0,14341.0,8532.0,5809.0,381220.0,697035.0,368919.0,3198.0,7690.0,3453.0,발달상권,20242,1408142165.7
1457446.0,716410.0,741036.0,14341.0,8532.0,5809.0,397816.0,694540.0,365091.0,3198.0,7690.0,3453.0,발달상권,20243,1496767001.0
1453630.0,714512.0,739117.0,15495.0,9174.0,6321.0,377541.0,699980.0,376109.0,3465.0,8325.0,3705.0,발달상권,20244,1600040046.2
1443455.0,700927.0,742528.0,152.0,90.0,62.0,396850.0,468775.0,577832.0,2.0,35.0,115.0,골목상권,20241,110401827.4
1435965.0,703869.0,732096.0,152.0,90.0,62.0,382648.0,478189.0,575127.0,2.0,35.0,115.0,골목상권,20242,103623356.0
1474102.0,728258.0,745843.0,152.0,90.0,62.0,391699.0,498222.0,584181.0,2.0,35.0,115.0,골목상권,20243,96863314.6
1457327.0,717028.0,740298.0,215.0,127.0,88.0,389245.0,491315.0,576765.0,4.0,51.0,160.0,골목상권,20244,107132081.0
2518873.0,1168474.0,1350399.0,778.0,470.0,308.0,640580.0,859099.0,1019191.0,103.0,375.0,300.0,골목상권,20241,311557699.0
2396562.0,1097121.0,1299440.0,778.0,470.0,308.0,596651.0,834631.0,965280.0,103.0,375.0,300.0,골목상권,20242,350096547.2
2486813.0,1133117.0,1353696.0,778.0,470.0,308.0,632485.0,856292.0,998036.0,103.0,375.0,300.0,골목상권,20243,353143384.4
2453632.0,1121722.0,1331910.0,605.0,371.0,234.0,611342.0,855782.0,986508.0,79.0,297.0,229.0,골목상권,20244,353315949.6
370232.0,162137.0,208093.0,236.0,161.0,75.0,106924.0,113796.0,149511.0,26.0,101.0,109.0,골목상권,20241,46031158.5
355125.0,153578.0,201546.0,236.0,161.0,75.0,104652.0,111334.0,139140.0,26.0,101.0,109.0,골목상권,20242,79033799.5
313215.0,138114.0,175101.0,236.0,161.0,75.0,94249.0,96774.0,122191.0,26.0,101.0,109.0,골목상권,20243,136182220.0
313545.0,139032.0,174512.0,485.0,329.0,156.0,97043.0,97482.0,119019.0,59.0,207.0,219.0,골목상권,20244,109217812.0
1792712.0,831371.0,961342.0,8519.0,5712.0,2807.0,492794.0,616473.0,683443.0,1049.0,3680.0,3790.0,발달상권,20241,1300742094.625
1722868.0,782552.0,940316.0,8519.0,5712.0,2807.0,471133.0,600062.0,651673.0,1049.0,3680.0,3790.0,발달상권,20242,1376304141.25
1710242.0,781014.0,929228.0,8519.0,5712.0,2807.0,461316.0,598992.0,649936.0,1049.0,3680.0,3790.0,발달상권,20243,1334162645.25
1691274.0,771784.0,919490.0,8831.0,5909.0,2922.0,460433.0,593963.0,636877.0,1090.0,3836.0,3905.0,발달상권,20244,1253791589.5555556
244561.0,115485.0,129076.0,1058.0,538.0,520.0,61870.0,94456.0,88235.0,149.0,452.0,457.0,골목상권,20241,388394301.3333333
192917.0,89669.0,103248.0,1058.0,538.0,520.0,49715.0,73842.0,69358.0,149.0,452.0,457.0,골목상권,20242,383958721.3333333
176110.0,82477.0,93633.0,1058.0,538.0,520.0,44066.0,66228.0,65817.0,149.0,452.0,457.0,골목상권,20243,391435833.0
182118.0,85608.0,96509.0,1023.0,519.0,504.0,45235.0,68171.0,68710.0,141.0,439.0,443.0,골목상권,20244,393664801.3333333
3376397.0,1629771.0,1746626.0,728.0,484.0,244.0,913038.0,1129032.0,1334323.0,116.0,326.0,286.0,골목상권,20241,662953076.125
3131184.0,1500223.0,1630963.0,728.0,484.0,244.0,831885.0,1055795.0,1243505.0,116.0,326.0,286.0,골목상권,20242,822736523.1428572
3160366.0,1517408.0,1642959.0,728.0,484.0,244.0,860972.0,1047006.0,1252389.0,116.0,326.0,286.0,골목상권,20243,655255825.125
3225529.0,1566729.0,1658799.0,830.0,576.0,254.0,878445.0,1077701.0,1269381.0,130.0,378.0,322.0,골목상권,20244,702411499.75
311767.0,152182.0,159585.0,3399.0,2072.0,1327.0,86361.0,111938.0,113468.0,399.0,1536.0,1464.0,발달상권,20241,646431257.1111112
303540.0,148933.0,154608.0,3399.0,2072.0,1327.0,82481.0,110249.0,110809.0,399.0,1536.0,1464.0,발달상권,20242,665769231.7777778
302438.0,146401.0,156037.0,3399.0,2072.0,1327.0,83777.0,108170.0,110492.0,399.0,1536.0,1464.0,발달상권,20243,697040828.8888888
297858.0,145176.0,152682.0,4425.0,2704.0,1721.0,81045.0,106303.0,110508.0,517.0,2005.0,1903.0,발달상권,20244,666687448.4444444
1254610.0,595162.0,659448.0,374.0,192.0,182.0,403400.0,368659.0,482551.0,32.0,194.0,148.0,골목상권,20241,896296538.3333334
1259358.0,597030.0,662329.0,374.0,192.0,182.0,398792.0,377433.0,483136.0,32.0,194.0,148.0,골목상권,20242,988379244.0
1206672.0,571545.0,635128.0,374.0,192.0,182.0,382151.0,364386.0,460138.0,32.0,194.0,148.0,골목상권,20243,917184907.0
1147535.0,542151.0,605384.0,470.0,242.0,228.0,374017.0,341988.0,431530.0,31.0,249.0,190.0,골목상권,20244,1006795105.6666666
2005385.0,899335.0,1106050.0,319.0,195.0,124.0,547638.0,527881.0,929866.0,26.0,150.0,143.0,골목상권,20241,208291847.0
2269685.0,1022215.0,1247470.0,319.0,195.0,124.0,605787.0,597002.0,1066896.0,26.0,150.0,143.0,골목상권,20242,247881988.0
2156039.0,972409.0,1183629.0,319.0,195.0,124.0,576416.0,571998.0,1007626.0,26.0,150.0,143.0,골목상권,20243,245583833.66666666
2167312.0,987387.0,1179925.0,401.0,251.0,150.0,596562.0,570166.0,1000583.0,26.0,187.0,188.0,골목상권,20244,241263617.66666666
229026.0,106346.0,122680.0,40.0,26.0,14.0,62558.0,66018.0,100449.0,2.0,16.0,22.0,전통시장,20241,87513794.5
214799.0,100784.0,114015.0,40.0,26.0,14.0,62097.0,61137.0,91564.0,2.0,16.0,22.0,전통시장,20242,104457482.0
228133.0,107887.0,120247.0,40.0,26.0,14.0,65145.0,65781.0,97208.0,2.0,16.0,22.0,전통시장,20243,107753850.5
225942.0,107537.0,118405.0,43.0,29.0,14.0,65761.0,64419.0,95764.0,2.0,18.0,23.0,전통시장,20244,100963323.5
472614.0,219597.0,253018.0,277.0,144.0,133.0,125229.0,137644.0,209741.0,22.0,146.0,109.0,전통시장,20241,765872853.125
446107.0,205980.0,240126.0,277.0,144.0,133.0,113850.0,133718.0,198541.0,22.0,146.0,109.0,전통시장,20242,881816545.7142857
463215.0,213775.0,249440.0,277.0,144.0,133.0,119124.0,137645.0,206445.0,22.0,146.0,109.0,전통시장,20243,777880643.8571428
604927.0,277953.0,326974.0,278.0,144.0,134.0,153982.0,181875.0,269071.0,16.0,152.0,110.0,전통시장,20244,876204379.2857143
1472963.0,681244.0,791719.0,162.0,85.0,77.0,423388.0,426256.0,623319.0,8.0,90.0,64.0,골목상권,20241,223498341.75
1429349.0,664901.0,764446.0,162.0,85.0,77.0,396266.0,422305.0,610778.0,8.0,90.0,64.0,골목상권,20242,294664598.25
1450014.0,668556.0,781458.0,162.0,85.0,77.0,409297.0,425116.0,615600.0,8.0,90.0,64.0,골목상권,20243,228029453.0
1492386.0,692710.0,799676.0,149.0,79.0,70.0,404851.0,444874.0,642661.0,6.0,81.0,62.0,골목상권,20244,238927745.0
1640311.0,766597.0,873714.0,375.0,231.0,144.0,568215.0,480130.0,591969.0,38.0,200.0,137.0,골목상권,20241,155653365.0
1613104.0,771869.0,841234.0,375.0,231.0,144.0,558975.0,475652.0,578477.0,38.0,200.0,137.0,골목상권,20242,156653661.66666666
1627621.0,781868.0,845754.0,375.0,231.0,144.0,565950.0,467869.0,593803.0,38.0,200.0,137.0,골목상권,20243,144201390.0
1600773.0,769231.0,831541.0,499.0,318.0,181.0,544314.0,469828.0,586631.0,52.0,269.0,178.0,골목상권,20244,153570015.0
541340.0,278160.0,263179.0,1021.0,536.0,485.0,188395.0,176418.0,176528.0,171.0,617.0,233.0,골목상권,20241,552737040.25
541873.0,275499.0,266373.0,1021.0,536.0,485.0,191112.0,178451.0,172309.0,171.0,617.0,233.0,골목상권,20242,672983185.0
528156.0,276307.0,251848.0,1021.0,536.0,485.0,182791.0,171274.0,174090.0,171.0,617.0,233.0,골목상권,20243,499090934.25
526501.0,269699.0,256802.0,1346.0,710.0,636.0,185797.0,171017.0,169686.0,224.0,818.0,304.0,골목상권,20244,489806363.0
1921576.0,912689.0,1008887.0,4545.0,2864.0,1681.0,561809.0,742838.0,616930.0,637.0,2350.0,1558.0,발달상권,20241,1565118575.3
1793509.0,848170.0,945341.0,4545.0,2864.0,1681.0,525769.0,699086.0,568656.0,637.0,2350.0,1558.0,발달상권,20242,1609588318.3
1817678.0,853260.0,964417.0,4545.0,2864.0,1681.0,525031.0,706473.0,586174.0,637.0,2350.0,1558.0,발달상권,20243,1528833487.5
1827386.0,857270.0,970116.0,5982.0,3790.0,2192.0,527659.0,716612.0,583116.0,855.0,3110.0,2017.0,발달상권,20244,1635518839.5
58599.0,29132.0,29466.0,1182.0,761.0,421.0,13203.0,24138.0,21259.0,200.0,594.0,388.0,골목상권,20241,113555080.5
63745.0,31022.0,32724.0,1182.0,761.0,421.0,14254.0,26556.0,22936.0,200.0,594.0,388.0,골목상권,20242,125510699.5
63617.0,30732.0,32885.0,1182.0,761.0,421.0,13719.0,26565.0,23335.0,200.0,594.0,388.0,골목상권,20243,125054201.0
64334.0,30976.0,33357.0,265.0,171.0,94.0,13415.0,27461.0,23459.0,44.0,133.0,88.0,골목상권,20244,116336588.5
294342.0,143440.0,150902.0,196.0,124.0,72.0,85392.0,120432.0,88518.0,28.0,104.0,64.0,골목상권,20241,643067156.0
311561.0,151035.0,160526.0,196.0,124.0,72.0,92454.0,125430.0,93677.0,28.0,104.0,64.0,골목상권,20242,770425466.5
293648.0,141390.0,152257.0,196.0,124.0,72.0,84118.0,118431.0,91099.0,28.0,104.0,64.0,골목상권,20243,839375537.5
289311.0,139059.0,150253.0,232.0,149.0,83.0,84684.0,116359.0,88268.0,32.0,123.0,77.0,골목상권,20244,706805051.0
10602.0,5566.0,5036.0,857.0,503.0,354.0,3747.0,3362.0,3492.0,45.0,354.0,458.0,발달상권,20241,740795831.0
10510.0,5506.0,5005.0,857.0,503.0,354.0,3744.0,3339.0,3430.0,45.0,354.0,458.0,발달상권,20242,831830054.0
10654.0,5614.0,5042.0,857.0,503.0,354.0,3741.0,3383.0,3530.0,45.0,354.0,458.0,발달상권,20243,896026916.5
10622.0,5569.0,5053.0,754.0,443.0,311.0,3685.0,3377.0,3560.0,38.0,313.0,403.0,발달상권,20244,1814554979.5
297739.0,138569.0,159169.0,261.0,171.0,90.0,77511.0,102225.0,118002.0,34.0,140.0,87.0,골목상권,20241,61144147.0
255378.0,119013.0,136365.0,261.0,171.0,90.0,66782.0,88645.0,99952.0,34.0,140.0,87.0,골목상권,20242,97898054.0
271027.0,125537.0,145490.0,261.0,171.0,90.0,71477.0,92059.0,107492.0,34.0,140.0,87.0,골목상권,20243,10532974.0
275552.0,125583.0,149968.0,339.0,221.0,118.0,72325.0,94704.0,108524.0,43.0,183.0,113.0,골목상권,20244,15034511.0
72292.0,34423.0,37869.0,149.0,100.0,49.0,21446.0,25485.0,25360.0,20.0,74.0,55.0,골목상권,20241,307528958.5
72800.0,34514.0,38286.0,149.0,100.0,49.0,22012.0,25646.0,25142.0,20.0,74.0,55.0,골목상권,20242,312283539.3333333
73982.0,35434.0,38550.0,149.0,100.0,49.0,22388.0,25982.0,25611.0,20.0,74.0,55.0,골목상권,20243,287066761.6666667
75434.0,35862.0,39573.0,143.0,97.0,46.0,22917.0,26594.0,25924.0,18.0,73.0,52.0,골목상권,20244,297600592.8333333
1190743.0,565742.0,625001.0,7466.0,4426.0,3040.0,371723.0,484962.0,334058.0,1736.0,3852.0,1878.0,발달상권,20241,463729925.1
1110628.0,533299.0,577328.0,7466.0,4426.0,3040.0,346146.0,461038.0,303444.0,1736.0,3852.0,1878.0,발달상권,20242,434526006.3
1116533.0,534959.0,581573.0,7466.0,4426.0,3040.0,349697.0,457993.0,308844.0,1736.0,3852.0,1878.0,발달상권,20243,404325304.4
1164082.0,549218.0,614864.0,6788.0,4023.0,2765.0,354246.0,478812.0,331025.0,1577.0,3504.0,1707.0,발달상권,20244,412436122.8
1721464.0,774861.0,946603.0,2138.0,1436.0,702.0,519334.0,497903.0,704229.0,284.0,875.0,979.0,발달상권,20241,775467364.4444444
1603168.0,727614.0,875553.0,2138.0,1436.0,702.0,466316.0,471303.0,665548.0,284.0,875.0,979.0,발달상권,20242,849818265.6666666
1554512.0,704752.0,849761.0,2138.0,1436.0,702.0,460608.0,454174.0,639727.0,284.0,875.0,979.0,발달상권,20243,852522874.1111112
1570873.0,715801.0,855072.0,2563.0,1727.0,836.0,472032.0,463158.0,635683.0,335.0,1056.0,1172.0,발달상권,20244,818654022.5555556
1550779.0,758310.0,792469.0,3698.0,2175.0,1523.0,389807.0,428624.0,732349.0,312.0,1701.0,1685.0,골목상권,20241,330747542.5714286
1412122.0,692675.0,719447.0,3698.0,2175.0,1523.0,339386.0,396092.0,676643.0,312.0,1701.0,1685.0,골목상권,20242,385004203.14285713
1412266.0,698156.0,714110.0,3698.0,2175.0,1523.0,339303.0,390550.0,682412.0,312.0,1701.0,1685.0,골목상권,20243,388593436.0
1363665.0,669510.0,694155.0,1173.0,714.0,459.0,321001.0,381820.0,660843.0,89.0,551.0,533.0,골목상권,20244,373273900.5714286
488984.0,224426.0,264558.0,52.0,35.0,17.0,114776.0,143792.0,230416.0,2.0,30.0,20.0,골목상권,20241,41475668.5
415373.0,191469.0,223904.0,52.0,35.0,17.0,95152.0,122944.0,197277.0,2.0,30.0,20.0,골목상권,20242,37315791.0
436560.0,202841.0,233718.0,52.0,35.0,17.0,98709.0,129806.0,208044.0,2.0,30.0,20.0,골목상권,20243,39278296.5
430033.0,199941.0,230092.0,98.0,62.0,36.0,95754.0,129110.0,205169.0,12.0,52.0,34.0,골목상권,20244,37665076.0
972494.0,460101.0,512394.0,2269.0,1187.0,1082.0,271489.0,300178.0,400830.0,379.0,1109.0,781.0,발달상권,20241,624204661.6666666
969045.0,453398.0,515648.0,2269.0,1187.0,1082.0,262887.0,308559.0,397598.0,379.0,1109.0,781.0,발달상권,20242,685161101.0
1018741.0,476180.0,542560.0,2269.0,1187.0,1082.0,283041.0,315968.0,419729.0,379.0,1109.0,781.0,발달상권,20243,686565006.4444444
1208516.0,567408.0,641108.0,3301.0,1698.0,1603.0,331318.0,387515.0,489682.0,562.0,1608.0,1131.0,발달상권,20244,632949555.1111112
702724.0,329668.0,373056.0,5622.0,3245.0,2377.0,185816.0,236068.0,280837.0,513.0,2571.0,2538.0,골목상권,20241,435917430.71428573
689376.0,321858.0,367518.0,5622.0,3245.0,2377.0,178532.0,232119.0,278723.0,513.0,2571.0,2538.0,골목상권,20242,453887888.14285713
674724.0,313928.0,360797.0,5622.0,3245.0,2377.0,176161.0,227089.0,271474.0,513.0,2571.0,2538.0,골목상권,20243,414880737.14285713
643662.0,299118.0,344543.0,2078.0,1169.0,909.0,168040.0,218350.0,257272.0,222.0,959.0,897.0,골목상권,20244,531153046.5
545999.0,252577.0,293422.0,3370.0,1670.0,1700.0,158595.0,151065.0,236337.0,600.0,1625.0,1145.0,전통시장,20241,314789633.5
481726.0,220594.0,261133.0,3370.0,1670.0,1700.0,133644.0,137866.0,210217.0,600.0,1625.0,1145.0,전통시장,20242,310750866.125
464164.0,210493.0,253671.0,3370.0,1670.0,1700.0,133759.0,129978.0,200426.0,600.0,1625.0,1145.0,전통시장,20243,290723344.75
456651.0,207000.0,249652.0,3096.0,1535.0,1561.0,127610.0,130176.0,198866.0,550.0,1490.0,1056.0,전통시장,20244,318070109.25
762180.0,363733.0,398447.0,3122.0,1824.0,1298.0,206595.0,192922.0,362664.0,264.0,1423.0,1435.0,골목상권,20241,404470424.6666667
552235.0,262943.0,289291.0,3122.0,1824.0,1298.0,163968.0,131538.0,256730.0,264.0,1423.0,1435.0,골목상권,20242,458259698.3333333
502365.0,234761.0,267604.0,3122.0,1824.0,1298.0,149807.0,122197.0,230362.0,264.0,1423.0,1435.0,골목상권,20243,412669210.3333333
468060.0,220591.0,247469.0,871.0,506.0,365.0,138553.0,112348.0,217159.0,68.0,400.0,403.0,골목상권,20244,412771593.6666667
992475.0,471878.0,520597.0,481.0,298.0,183.0,278350.0,329718.0,384405.0,60.0,246.0,175.0,골목상권,20241,108213671.0
1048475.0,494140.0,554334.0,481.0,298.0,183.0,282284.0,358797.0,407394.0,60.0,246.0,175.0,골목상권,20242,130398132.66666667
1107365.0,518920.0,588445.0,481.0,298.0,183.0,307075.0,365523.0,434765.0,60.0,246.0,175.0,골목상권,20243,97208900.66666667
1546158.0,728985.0,817174.0,1970.0,1243.0,727.0,428720.0,525361.0,592078.0,234.0,1028.0,708.0,골목상권,20244,171624324.33333334
716305.0,346418.0,369887.0,101.0,60.0,41.0,213404.0,194348.0,308551.0,13.0,55.0,33.0,골목상권,20241,89818038.0
694324.0,333146.0,361178.0,101.0,60.0,41.0,210125.0,191141.0,293057.0,13.0,55.0,33.0,골목상권,20242,91369512.0
692707.0,331440.0,361267.0,101.0,60.0,41.0,205552.0,192704.0,294452.0,13.0,55.0,33.0,골목상권,20243,81024591.25
690084.0,325765.0,364320.0,273.0,158.0,115.0,201906.0,193205.0,294975.0,35.0,140.0,98.0,골목상권,20244,84153523.75
494540.0,223909.0,270631.0,3473.0,2277.0,1196.0,154577.0,157738.0,182224.0,611.0,1824.0,1038.0,골목상권,20241,636077416.8
520686.0,231058.0,289629.0,3473.0,2277.0,1196.0,188559.0,158947.0,173183.0,611.0,1824.0,1038.0,골목상권,20242,630316502.8
577840.0,263527.0,314312.0,3473.0,2277.0,1196.0,201732.0,182558.0,193547.0,611.0,1824.0,1038.0,골목상권,20243,490366696.8
611479.0,273867.0,337612.0,3211.0,2109.0,1102.0,214575.0,194919.0,201985.0,563.0,1688.0,960.0,골목상권,20244,461566720.0
496535.0,234241.0,262295.0,429.0,311.0,118.0,138963.0,170602.0,186971.0,52.0,222.0,155.0,골목상권,20241,120092331.5
467151.0,215639.0,251511.0,429.0,311.0,118.0,127286.0,164786.0,175078.0,52.0,222.0,155.0,골목상권,20242,123789182.0
457796.0,217092.0,240705.0,429.0,311.0,118.0,127601.0,156990.0,173206.0,52.0,222.0,155.0,골목상권,20243,129362467.5
484817.0,231530.0,253288.0,576.0,415.0,161.0,126583.0,168889.0,189350.0,73.0,294.0,209.0,골목상권,20244,121012969.0
80194.0,38827.0,41368.0,102.0,75.0,27.0,19357.0,25557.0,35283.0,9.0,45.0,48.0,골목상권,20241,357211885.75
75920.0,36758.0,39160.0,102.0,75.0,27.0,18201.0,24507.0,33211.0,9.0,45.0,48.0,골목상권,20242,377043564.0
74203.0,36223.0,37979.0,102.0,75.0,27.0,17470.0,23436.0,33295.0,9.0,45.0,48.0,골목상권,20243,349152447.0
72488.0,34725.0,37763.0,111.0,84.0,27.0,16962.0,22687.0,32837.0,9.0,49.0,53.0,골목상권,20244,334134557.25
677713.0,313854.0,363859.0,2600.0,1683.0,917.0,187931.0,203730.0,286051.0,513.0,1245.0,842.0,발달상권,20241,829495335.25
612279.0,285067.0,327212.0,2600.0,1683.0,917.0,165145.0,185279.0,261856.0,513.0,1245.0,842.0,발달상권,20242,809386818.6666666
616793.0,284304.0,332489.0,2600.0,1683.0,917.0,165538.0,184610.0,266643.0,513.0,1245.0,842.0,발달상권,20243,808894893.2222222
615603.0,282192.0,333412.0,2362.0,1439.0,923.0,160912.0,187941.0,266748.0,409.0,1088.0,865.0,발달상권,20244,777369067.7777778
2180239.0,1038254.0,1141985.0,1425.0,1073.0,352.0,577864.0,648110.0,954266.0,359.0,760.0,306.0,골목상권,20241,409406079.2
1893697.0,900123.0,993573.0,1425.0,1073.0,352.0,471392.0,565903.0,856403.0,359.0,760.0,306.0,골목상권,20242,435187014.0
1887374.0,904133.0,983241.0,1425.0,1073.0,352.0,482916.0,548023.0,856436.0,359.0,760.0,306.0,골목상권,20243,405179917.8
1878968.0,895856.0,983114.0,1845.0,1391.0,454.0,465211.0,547564.0,866195.0,470.0,988.0,387.0,골목상권,20244,395156761.4
645851.0,302002.0,343849.0,454.0,318.0,136.0,208370.0,188554.0,248927.0,61.0,223.0,170.0,골목상권,20241,6275690.0
696331.0,322694.0,373638.0,454.0,318.0,136.0,229250.0,199331.0,267750.0,61.0,223.0,170.0,골목상권,20242,8962318.0
671292.0,308044.0,363249.0,454.0,318.0,136.0,218471.0,189609.0,263213.0,61.0,223.0,170.0,골목상권,20243,8644100.0
657364.0,302182.0,355182.0,578.0,402.0,176.0,211899.0,187580.0,257886.0,77.0,282.0,219.0,골목상권,20244,7706853.0
1801511.0,865932.0,935578.0,67.0,46.0,21.0,943714.0,512787.0,345011.0,7.0,27.0,33.0,골목상권,20241,582171341.6
1800501.0,841945.0,958556.0,67.0,46.0,21.0,933751.0,516190.0,350559.0,7.0,27.0,33.0,골목상권,20242,470575549.3333333
1748788.0,824658.0,924129.0,67.0,46.0,21.0,886291.0,510209.0,352286.0,7.0,27.0,33.0,골목상권,20243,419324760.5
1845461.0,869593.0,975867.0,74.0,54.0,20.0,948732.0,537554.0,359175.0,7.0,30.0,37.0,골목상권,20244,421092370.5
2725868.0,1252740.0,1473129.0,150.0,122.0,28.0,841719.0,856113.0,1028035.0,0.0,50.0,100.0,골목상권,20241,963461199.0
2400719.0,1104950.0,1295769.0,150.0,122.0,28.0,787607.0,749516.0,863596.0,0.0,50.0,100.0,골목상권,20242,1010301003.8
2220872.0,1024592.0,1196277.0,150.0,122.0,28.0,704253.0,701419.0,815198.0,0.0,50.0,100.0,골목상권,20243,965671242.0
2236020.0,1028493.0,1207528.0,194.0,168.0,26.0,735448.0,695045.0,805527.0,0.0,60.0,134.0,골목상권,20244,1045716648.0
2923076.0,1334093.0,1588983.0,1335.0,959.0,376.0,1490566.0,823977.0,608535.0,145.0,658.0,532.0,발달상권,20241,4995423869.4
2961943.0,1345438.0,1616505.0,1335.0,959.0,376.0,1534346.0,829277.0,598322.0,145.0,658.0,532.0,발달상권,20242,4889428427.6
2767204.0,1265964.0,1501239.0,1335.0,959.0,376.0,1390442.0,798445.0,578317.0,145.0,658.0,532.0,발달상권,20243,4399734699.3
2865300.0,1304534.0,1560766.0,1689.0,1253.0,436.0,1474730.0,812051.0,578519.0,172.0,831.0,686.0,발달상권,20244,4805542830.9
197508.0,100505.0,97003.0,6137.0,3653.0,2484.0,44649.0,84837.0,68020.0,1279.0,3542.0,1316.0,발달상권,20241,455076764.25
211795.0,109714.0,102081.0,6137.0,3653.0,2484.0,48637.0,90390.0,72768.0,1279.0,3542.0,1316.0,발달상권,20242,418805050.75
204265.0,105778.0,98487.0,6137.0,3653.0,2484.0,47272.0,88012.0,68982.0,1279.0,3542.0,1316.0,발달상권,20243,466908035.25
203371.0,105292.0,98080.0,6909.0,4076.0,2833.0,46407.0,88847.0,68117.0,1439.0,3995.0,1475.0,발달상권,20244,541849388.75
649505.0,304603.0,344903.0,137.0,86.0,51.0,187641.0,207087.0,254777.0,16.0,72.0,49.0,골목상권,20241,22832740.0
687624.0,324255.0,363368.0,137.0,86.0,51.0,218802.0,211939.0,256884.0,16.0,72.0,49.0,골목상권,20242,25712612.0
656357.0,306754.0,349604.0,137.0,86.0,51.0,194207.0,210520.0,251630.0,16.0,72.0,49.0,골목상권,20243,10639954.0
627721.0,299473.0,328247.0,194.0,124.0,70.0,188941.0,201928.0,236852.0,23.0,104.0,67.0,골목상권,20244,19092052.0
2297734.0,1043119.0,1254614.0,856.0,510.0,346.0,810148.0,724105.0,763480.0,85.0,455.0,316.0,골목상권,20241,160602677.8
2355182.0,1077000.0,1278180.0,856.0,510.0,346.0,853596.0,744817.0,756767.0,85.0,455.0,316.0,골목상권,20242,225655631.8
2376318.0,1080800.0,1295519.0,856.0,510.0,346.0,841929.0,749179.0,785213.0,85.0,455.0,316.0,골목상권,20243,164051956.6
2503108.0,1138394.0,1364714.0,1389.0,785.0,604.0,908267.0,777402.0,817440.0,135.0,757.0,497.0,골목상권,20244,188508815.6
120263.0,60778.0,59485.0,382.0,231.0,151.0,20049.0,28799.0,71415.0,48.0,194.0,140.0,전통시장,20241,16526333.0
